"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Malignant melanoma of skin (C43)"	"GR113-028"	9	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of breast (C50)"	"GR113-029"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	10	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	11	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	119	20797166	0.6
	"15-19 years"	"15-19"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	252	20797166	1.2
	"15-19 years"	"15-19"	"Hodgkin's disease (C81)"	"GR113-038"	16	20797166	Unreliable
	"15-19 years"	"15-19"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	53	20797166	0.3
	"15-19 years"	"15-19"	"Leukemia (C91-C95)"	"GR113-040"	183	20797166	0.9
	"15-19 years"	"15-19"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	242	20797166	1.2
	"15-19 years"	"15-19"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	41	20797166	0.2
	"15-19 years"	"15-19"	"#Anemias (D50-D64)"	"GR113-045"	37	20797166	0.2
	"15-19 years"	"15-19"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	20797166	0.2
	"15-19 years"	"15-19"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	3	20797166	Unreliable
	"15-19 years"	"15-19"	"Malnutrition (E40-E46)"	"GR113-048"	2	20797166	Unreliable
	"15-19 years"	"15-19"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"#Meningitis (G00,G03)"	"GR113-050"	14	20797166	Unreliable
	"15-19 years"	"15-19"	"#Parkinson's disease (G20-G21)"	"GR113-051"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Alzheimer's disease (G30)"	"GR113-052"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	519	20797166	2.5
	"15-19 years"	"15-19"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	393	20797166	1.9
	"15-19 years"	"15-19"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	4	20797166	Unreliable
	"15-19 years"	"15-19"	"Hypertensive heart disease (I11)"	"GR113-056"	9	20797166	Unreliable
	"15-19 years"	"15-19"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	32	20797166	0.2
	"15-19 years"	"15-19"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	17	20797166	Unreliable
	"15-19 years"	"15-19"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	15	20797166	Unreliable
	"15-19 years"	"15-19"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	2	20797166	Unreliable
	"15-19 years"	"15-19"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	13	20797166	Unreliable
	"15-19 years"	"15-19"	"Other heart diseases (I26-I51)"	"GR113-064"	348	20797166	1.7
	"15-19 years"	"15-19"	"Acute and subacute endocarditis (I33)"	"GR113-065"	3	20797166	Unreliable
	"15-19 years"	"15-19"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	21	20797166	0.1
	"15-19 years"	"15-19"	"Heart failure (I50)"	"GR113-067"	18	20797166	Unreliable
	"15-19 years"	"15-19"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	306	20797166	1.5
	"15-19 years"	"15-19"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	7	20797166	Unreliable
	"15-19 years"	"15-19"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	88	20797166	0.4
	"15-19 years"	"15-19"	"#Atherosclerosis (I70)"	"GR113-071"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	30	20797166	0.1
	"15-19 years"	"15-19"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	16	20797166	Unreliable
	"15-19 years"	"15-19"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	14	20797166	Unreliable
	"15-19 years"	"15-19"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	14	20797166	Unreliable
	"15-19 years"	"15-19"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	80	20797166	0.4
	"15-19 years"	"15-19"	"Influenza (J09-J11)"	"GR113-077"	18	20797166	Unreliable
	"15-19 years"	"15-19"	"Pneumonia (J12-J18)"	"GR113-078"	62	20797166	0.3
	"15-19 years"	"15-19"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	84	20797166	0.4
	"15-19 years"	"15-19"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	2	20797166	Unreliable
	"15-19 years"	"15-19"	"Emphysema (J43)"	"GR113-084"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Asthma (J45-J46)"	"GR113-085"	70	20797166	0.3
	"15-19 years"	"15-19"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	11	20797166	Unreliable
	"15-19 years"	"15-19"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	13	20797166	Unreliable
	"15-19 years"	"15-19"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	59	20797166	0.3
	"15-19 years"	"15-19"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3	20797166	Unreliable
	"15-19 years"	"15-19"	"#Diseases of appendix (K35-K38)"	"GR113-091"	6	20797166	Unreliable
	"15-19 years"	"15-19"	"#Hernia (K40-K46)"	"GR113-092"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	3	20797166	Unreliable
	"15-19 years"	"15-19"	"Alcoholic liver disease (K70)"	"GR113-094"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	2	20797166	Unreliable
	"15-19 years"	"15-19"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	20797166	0.1
	"15-19 years"	"15-19"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	3	20797166	Unreliable
	"15-19 years"	"15-19"	"Renal failure (N17-N19)"	"GR113-100"	25	20797166	0.1
	"15-19 years"	"15-19"	"Other disorders of kidney (N25,N27)"	"GR113-101"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	2	20797166	Unreliable
	"15-19 years"	"15-19"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	1	20797166	Unreliable
	"15-19 years"	"15-19"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	27	20797166	0.1
	"15-19 years"	"15-19"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	6	20797166	Unreliable
	"15-19 years"	"15-19"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	21	20797166	0.1
	"15-19 years"	"15-19"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	12	20797166	Unreliable
	"15-19 years"	"15-19"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	223	20797166	1.1
	"15-19 years"	"15-19"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	300	20797166	1.4
	"15-19 years"	"15-19"	"All other diseases (Residual) "	"GR113-111"	830	20797166	4.0
	"15-19 years"	"15-19"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	6755	20797166	32.5
	"15-19 years"	"15-19"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	5471	20797166	26.3
	"15-19 years"	"15-19"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	5269	20797166	25.3
	"15-19 years"	"15-19"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	129	20797166	0.6
	"15-19 years"	"15-19"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	73	20797166	0.4
	"15-19 years"	"15-19"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	1284	20797166	6.2
	"15-19 years"	"15-19"	"Falls (W00-W19)"	"GR113-118"	90	20797166	0.4
	"15-19 years"	"15-19"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	95	20797166	0.5
	"15-19 years"	"15-19"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	280	20797166	1.3
	"15-19 years"	"15-19"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	75	20797166	0.4
	"15-19 years"	"15-19"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	520	20797166	2.5
	"15-19 years"	"15-19"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	224	20797166	1.1
	"15-19 years"	"15-19"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	1487	20797166	7.2
	"15-19 years"	"15-19"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	736	20797166	3.5
	"15-19 years"	"15-19"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	751	20797166	3.6
	"15-19 years"	"15-19"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	1938	20797166	9.3
	"15-19 years"	"15-19"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	1587	20797166	7.6
	"15-19 years"	"15-19"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	351	20797166	1.7
	"15-19 years"	"15-19"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	20	20797166	0.1
	"15-19 years"	"15-19"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	169	20797166	0.8
	"15-19 years"	"15-19"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	31	20797166	0.1
	"15-19 years"	"15-19"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	138	20797166	0.7
	"15-19 years"	"15-19"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	0	20797166	Unreliable
	"15-19 years"	"15-19"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	21	20797166	0.1
	"15-19 years"	"15-19"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	0	20797166	Unreliable
	"20-24 years"	"20-24"	"#Salmonella infections (A01-A02)"	"GR113-001"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"#Tuberculosis (A16-A19)"	"GR113-004"	7	20591688	Unreliable
	"20-24 years"	"20-24"	"Respiratory tuberculosis (A16)"	"GR113-005"	7	20591688	Unreliable
	"20-24 years"	"20-24"	"Other tuberculosis (A17-A19)"	"GR113-006"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Whooping cough (A37)"	"GR113-007"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Meningococcal infection (A39)"	"GR113-009"	21	20591688	0.1
	"20-24 years"	"20-24"	"#Septicemia (A40-A41)"	"GR113-010"	95	20591688	0.5
	"20-24 years"	"20-24"	"#Syphilis (A50-A53)"	"GR113-011"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Measles (B05)"	"GR113-014"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Viral hepatitis (B15-B19)"	"GR113-015"	9	20591688	Unreliable
	"20-24 years"	"20-24"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	146	20591688	0.7
	"20-24 years"	"20-24"	"#Malaria (B50-B54)"	"GR113-017"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	39	20591688	0.2
	"20-24 years"	"20-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	961	20591688	4.7
	"20-24 years"	"20-24"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	19	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	14	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	32	20591688	0.2
	"20-24 years"	"20-24"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	26	20591688	0.1
	"20-24 years"	"20-24"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	10	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	18	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant melanoma of skin (C43)"	"GR113-028"	29	20591688	0.1
	"20-24 years"	"20-24"	"Malignant neoplasm of breast (C50)"	"GR113-029"	15	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	15	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	18	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	13	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	1	20591688	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	117	20591688	0.6
	"20-24 years"	"20-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	354	20591688	1.7
	"20-24 years"	"20-24"	"Hodgkin's disease (C81)"	"GR113-038"	48	20591688	0.2
	"20-24 years"	"20-24"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	87	20591688	0.4
	"20-24 years"	"20-24"	"Leukemia (C91-C95)"	"GR113-040"	219	20591688	1.1
	"20-24 years"	"20-24"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	274	20591688	1.3
	"20-24 years"	"20-24"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	55	20591688	0.3
	"20-24 years"	"20-24"	"#Anemias (D50-D64)"	"GR113-045"	68	20591688	0.3
	"20-24 years"	"20-24"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	114	20591688	0.6
	"20-24 years"	"20-24"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	4	20591688	Unreliable
	"20-24 years"	"20-24"	"Malnutrition (E40-E46)"	"GR113-048"	4	20591688	Unreliable
	"20-24 years"	"20-24"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Meningitis (G00,G03)"	"GR113-050"	23	20591688	0.1
	"20-24 years"	"20-24"	"#Parkinson's disease (G20-G21)"	"GR113-051"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Alzheimer's disease (G30)"	"GR113-052"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	928	20591688	4.5
	"20-24 years"	"20-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	740	20591688	3.6
	"20-24 years"	"20-24"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	7	20591688	Unreliable
	"20-24 years"	"20-24"	"Hypertensive heart disease (I11)"	"GR113-056"	44	20591688	0.2
	"20-24 years"	"20-24"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	128	20591688	0.6
	"20-24 years"	"20-24"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	56	20591688	0.3
	"20-24 years"	"20-24"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	67	20591688	0.3
	"20-24 years"	"20-24"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	14	20591688	Unreliable
	"20-24 years"	"20-24"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	53	20591688	0.3
	"20-24 years"	"20-24"	"Other heart diseases (I26-I51)"	"GR113-064"	556	20591688	2.7
	"20-24 years"	"20-24"	"Acute and subacute endocarditis (I33)"	"GR113-065"	13	20591688	Unreliable
	"20-24 years"	"20-24"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	34	20591688	0.2
	"20-24 years"	"20-24"	"Heart failure (I50)"	"GR113-067"	20	20591688	0.1
	"20-24 years"	"20-24"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	489	20591688	2.4
	"20-24 years"	"20-24"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	15	20591688	Unreliable
	"20-24 years"	"20-24"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	133	20591688	0.6
	"20-24 years"	"20-24"	"#Atherosclerosis (I70)"	"GR113-071"	2	20591688	Unreliable
	"20-24 years"	"20-24"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	38	20591688	0.2
	"20-24 years"	"20-24"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	25	20591688	0.1
	"20-24 years"	"20-24"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	13	20591688	Unreliable
	"20-24 years"	"20-24"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	36	20591688	0.2
	"20-24 years"	"20-24"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	144	20591688	0.7
	"20-24 years"	"20-24"	"Influenza (J09-J11)"	"GR113-077"	12	20591688	Unreliable
	"20-24 years"	"20-24"	"Pneumonia (J12-J18)"	"GR113-078"	132	20591688	0.6
	"20-24 years"	"20-24"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	107	20591688	0.5
	"20-24 years"	"20-24"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Emphysema (J43)"	"GR113-084"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"Asthma (J45-J46)"	"GR113-085"	88	20591688	0.4
	"20-24 years"	"20-24"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	11	20591688	Unreliable
	"20-24 years"	"20-24"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	1	20591688	Unreliable
	"20-24 years"	"20-24"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	33	20591688	0.2
	"20-24 years"	"20-24"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	77	20591688	0.4
	"20-24 years"	"20-24"	"#Peptic ulcer (K25-K28)"	"GR113-090"	4	20591688	Unreliable
	"20-24 years"	"20-24"	"#Diseases of appendix (K35-K38)"	"GR113-091"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"#Hernia (K40-K46)"	"GR113-092"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	13	20591688	Unreliable
	"20-24 years"	"20-24"	"Alcoholic liver disease (K70)"	"GR113-094"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	8	20591688	Unreliable
	"20-24 years"	"20-24"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	66	20591688	0.3
	"20-24 years"	"20-24"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	3	20591688	Unreliable
	"20-24 years"	"20-24"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Renal failure (N17-N19)"	"GR113-100"	57	20591688	0.3
	"20-24 years"	"20-24"	"Other disorders of kidney (N25,N27)"	"GR113-101"	1	20591688	Unreliable
	"20-24 years"	"20-24"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	8	20591688	Unreliable
	"20-24 years"	"20-24"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	20591688	Unreliable
	"20-24 years"	"20-24"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	89	20591688	0.4
	"20-24 years"	"20-24"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	5	20591688	Unreliable
	"20-24 years"	"20-24"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	84	20591688	0.4
	"20-24 years"	"20-24"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	4	20591688	Unreliable
	"20-24 years"	"20-24"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	228	20591688	1.1
	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	537	20591688	2.6
	"20-24 years"	"20-24"	"All other diseases (Residual) "	"GR113-111"	1193	20591688	5.8
	"20-24 years"	"20-24"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	8517	20591688	41.4
	"20-24 years"	"20-24"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	5961	20591688	28.9
	"20-24 years"	"20-24"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	5703	20591688	27.7
	"20-24 years"	"20-24"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	135	20591688	0.7
