"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"10-14 years"	"10-14"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	2	20978678	Unreliable
	"10-14 years"	"10-14"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	1	20978678	Unreliable
	"10-14 years"	"10-14"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	14	20978678	Unreliable
	"10-14 years"	"10-14"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	194	20978678	0.9
	"10-14 years"	"10-14"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	102	20978678	0.5
	"10-14 years"	"10-14"	"All other diseases (Residual) "	"GR113-111"	471	20978678	2.2
	"10-14 years"	"10-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	1553	20978678	7.4
	"10-14 years"	"10-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	1054	20978678	5.0
	"10-14 years"	"10-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	968	20978678	4.6
	"10-14 years"	"10-14"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	55	20978678	0.3
	"10-14 years"	"10-14"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	31	20978678	0.1
	"10-14 years"	"10-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	499	20978678	2.4
	"10-14 years"	"10-14"	"Falls (W00-W19)"	"GR113-118"	33	20978678	0.2
	"10-14 years"	"10-14"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	39	20978678	0.2
	"10-14 years"	"10-14"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	165	20978678	0.8
	"10-14 years"	"10-14"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	88	20978678	0.4
	"10-14 years"	"10-14"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	32	20978678	0.2
	"10-14 years"	"10-14"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	142	20978678	0.7
	"10-14 years"	"10-14"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	272	20978678	1.3
	"10-14 years"	"10-14"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	90	20978678	0.4
	"10-14 years"	"10-14"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	182	20978678	0.9
	"10-14 years"	"10-14"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	189	20978678	0.9
	"10-14 years"	"10-14"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	121	20978678	0.6
	"10-14 years"	"10-14"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	68	20978678	0.3
	"10-14 years"	"10-14"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	0	20978678	Unreliable
	"10-14 years"	"10-14"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	34	20978678	0.2
	"10-14 years"	"10-14"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	4	20978678	Unreliable
	"10-14 years"	"10-14"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	30	20978678	0.1
	"10-14 years"	"10-14"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	0	20978678	Unreliable
	"10-14 years"	"10-14"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	9	20978678	Unreliable
	"10-14 years"	"10-14"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	1	20978678	Unreliable
	"15-19 years"	"15-19"	"#Salmonella infections (A01-A02)"	"GR113-001"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Tuberculosis (A16-A19)"	"GR113-004"	6	20456284	Unreliable
	"15-19 years"	"15-19"	"Respiratory tuberculosis (A16)"	"GR113-005"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"Other tuberculosis (A17-A19)"	"GR113-006"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"#Whooping cough (A37)"	"GR113-007"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Meningococcal infection (A39)"	"GR113-009"	43	20456284	0.2
	"15-19 years"	"15-19"	"#Septicemia (A40-A41)"	"GR113-010"	57	20456284	0.3
	"15-19 years"	"15-19"	"#Syphilis (A50-A53)"	"GR113-011"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Measles (B05)"	"GR113-014"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Viral hepatitis (B15-B19)"	"GR113-015"	9	20456284	Unreliable
	"15-19 years"	"15-19"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	42	20456284	0.2
	"15-19 years"	"15-19"	"#Malaria (B50-B54)"	"GR113-017"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	40	20456284	0.2
	"15-19 years"	"15-19"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	732	20456284	3.6
	"15-19 years"	"15-19"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	10	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	2	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	5	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	11	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	14	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	6	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant melanoma of skin (C43)"	"GR113-028"	11	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of breast (C50)"	"GR113-029"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	5	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	8	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	104	20456284	0.5
	"15-19 years"	"15-19"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	311	20456284	1.5
	"15-19 years"	"15-19"	"Hodgkin's disease (C81)"	"GR113-038"	25	20456284	0.1
	"15-19 years"	"15-19"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	61	20456284	0.3
	"15-19 years"	"15-19"	"Leukemia (C91-C95)"	"GR113-040"	225	20456284	1.1
	"15-19 years"	"15-19"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	242	20456284	1.2
	"15-19 years"	"15-19"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	47	20456284	0.2
	"15-19 years"	"15-19"	"#Anemias (D50-D64)"	"GR113-045"	48	20456284	0.2
	"15-19 years"	"15-19"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	48	20456284	0.2
	"15-19 years"	"15-19"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Malnutrition (E40-E46)"	"GR113-048"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Meningitis (G00,G03)"	"GR113-050"	19	20456284	Unreliable
	"15-19 years"	"15-19"	"#Parkinson's disease (G20-G21)"	"GR113-051"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Alzheimer's disease (G30)"	"GR113-052"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	443	20456284	2.2
	"15-19 years"	"15-19"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	347	20456284	1.7
	"15-19 years"	"15-19"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"Hypertensive heart disease (I11)"	"GR113-056"	6	20456284	Unreliable
	"15-19 years"	"15-19"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	2	20456284	Unreliable
	"15-19 years"	"15-19"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	31	20456284	0.2
	"15-19 years"	"15-19"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	15	20456284	Unreliable
	"15-19 years"	"15-19"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	16	20456284	Unreliable
	"15-19 years"	"15-19"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	13	20456284	Unreliable
	"15-19 years"	"15-19"	"Other heart diseases (I26-I51)"	"GR113-064"	305	20456284	1.5
	"15-19 years"	"15-19"	"Acute and subacute endocarditis (I33)"	"GR113-065"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	14	20456284	Unreliable
	"15-19 years"	"15-19"	"Heart failure (I50)"	"GR113-067"	19	20456284	Unreliable
	"15-19 years"	"15-19"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	269	20456284	1.3
	"15-19 years"	"15-19"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	5	20456284	Unreliable
	"15-19 years"	"15-19"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	68	20456284	0.3
	"15-19 years"	"15-19"	"#Atherosclerosis (I70)"	"GR113-071"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	23	20456284	0.1
	"15-19 years"	"15-19"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	15	20456284	Unreliable
	"15-19 years"	"15-19"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	8	20456284	Unreliable
	"15-19 years"	"15-19"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	10	20456284	Unreliable
	"15-19 years"	"15-19"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	20456284	0.3
	"15-19 years"	"15-19"	"Influenza (J09-J11)"	"GR113-077"	4	20456284	Unreliable
	"15-19 years"	"15-19"	"Pneumonia (J12-J18)"	"GR113-078"	62	20456284	0.3
	"15-19 years"	"15-19"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	74	20456284	0.4
	"15-19 years"	"15-19"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"Emphysema (J43)"	"GR113-084"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Asthma (J45-J46)"	"GR113-085"	60	20456284	0.3
	"15-19 years"	"15-19"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	10	20456284	Unreliable
	"15-19 years"	"15-19"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	10	20456284	Unreliable
	"15-19 years"	"15-19"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	55	20456284	0.3
	"15-19 years"	"15-19"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"#Diseases of appendix (K35-K38)"	"GR113-091"	5	20456284	Unreliable
	"15-19 years"	"15-19"	"#Hernia (K40-K46)"	"GR113-092"	2	20456284	Unreliable
	"15-19 years"	"15-19"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	6	20456284	Unreliable
	"15-19 years"	"15-19"	"Alcoholic liver disease (K70)"	"GR113-094"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	5	20456284	Unreliable
	"15-19 years"	"15-19"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	2	20456284	Unreliable
	"15-19 years"	"15-19"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	21	20456284	0.1
	"15-19 years"	"15-19"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	3	20456284	Unreliable
	"15-19 years"	"15-19"	"Renal failure (N17-N19)"	"GR113-100"	18	20456284	Unreliable
	"15-19 years"	"15-19"	"Other disorders of kidney (N25,N27)"	"GR113-101"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	1	20456284	Unreliable
	"15-19 years"	"15-19"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	37	20456284	0.2
	"15-19 years"	"15-19"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	6	20456284	Unreliable
	"15-19 years"	"15-19"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	31	20456284	0.2
	"15-19 years"	"15-19"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	8	20456284	Unreliable
	"15-19 years"	"15-19"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	255	20456284	1.2
	"15-19 years"	"15-19"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	361	20456284	1.8
	"15-19 years"	"15-19"	"All other diseases (Residual) "	"GR113-111"	772	20456284	3.8
	"15-19 years"	"15-19"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	6646	20456284	32.5
	"15-19 years"	"15-19"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	5393	20456284	26.4
	"15-19 years"	"15-19"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	5208	20456284	25.5
	"15-19 years"	"15-19"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	95	20456284	0.5
	"15-19 years"	"15-19"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	90	20456284	0.4
	"15-19 years"	"15-19"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	1253	20456284	6.1
	"15-19 years"	"15-19"	"Falls (W00-W19)"	"GR113-118"	88	20456284	0.4
	"15-19 years"	"15-19"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	110	20456284	0.5
	"15-19 years"	"15-19"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	322	20456284	1.6
	"15-19 years"	"15-19"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	76	20456284	0.4
	"15-19 years"	"15-19"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	406	20456284	2.0
	"15-19 years"	"15-19"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	251	20456284	1.2
	"15-19 years"	"15-19"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	1611	20456284	7.9
	"15-19 years"	"15-19"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	838	20456284	4.1
	"15-19 years"	"15-19"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	773	20456284	3.8
	"15-19 years"	"15-19"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	1899	20456284	9.3
	"15-19 years"	"15-19"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	1525	20456284	7.5
	"15-19 years"	"15-19"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	374	20456284	1.8
	"15-19 years"	"15-19"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	26	20456284	0.1
	"15-19 years"	"15-19"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	132	20456284	0.6
	"15-19 years"	"15-19"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	24	20456284	0.1
	"15-19 years"	"15-19"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	108	20456284	0.5
	"15-19 years"	"15-19"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	0	20456284	Unreliable
	"15-19 years"	"15-19"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	18	20456284	Unreliable
	"15-19 years"	"15-19"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	0	20456284	Unreliable
	"20-24 years"	"20-24"	"#Salmonella infections (A01-A02)"	"GR113-001"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Tuberculosis (A16-A19)"	"GR113-004"	6	19757286	Unreliable
	"20-24 years"	"20-24"	"Respiratory tuberculosis (A16)"	"GR113-005"	4	19757286	Unreliable
	"20-24 years"	"20-24"	"Other tuberculosis (A17-A19)"	"GR113-006"	2	19757286	Unreliable
	"20-24 years"	"20-24"	"#Whooping cough (A37)"	"GR113-007"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Meningococcal infection (A39)"	"GR113-009"	12	19757286	Unreliable
	"20-24 years"	"20-24"	"#Septicemia (A40-A41)"	"GR113-010"	76	19757286	0.4
	"20-24 years"	"20-24"	"#Syphilis (A50-A53)"	"GR113-011"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Measles (B05)"	"GR113-014"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Viral hepatitis (B15-B19)"	"GR113-015"	11	19757286	Unreliable
	"20-24 years"	"20-24"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	183	19757286	0.9
	"20-24 years"	"20-24"	"#Malaria (B50-B54)"	"GR113-017"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	46	19757286	0.2
	"20-24 years"	"20-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	972	19757286	4.9
	"20-24 years"	"20-24"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	19	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	4	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	15	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	35	19757286	0.2
	"20-24 years"	"20-24"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	15	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	1	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	14	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant melanoma of skin (C43)"	"GR113-028"	30	19757286	0.2
	"20-24 years"	"20-24"	"Malignant neoplasm of breast (C50)"	"GR113-029"	8	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	12	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	16	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	1	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	12	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	2	19757286	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	120	19757286	0.6
	"20-24 years"	"20-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	394	19757286	2.0
	"20-24 years"	"20-24"	"Hodgkin's disease (C81)"	"GR113-038"	53	19757286	0.3
	"20-24 years"	"20-24"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	87	19757286	0.4
	"20-24 years"	"20-24"	"Leukemia (C91-C95)"	"GR113-040"	254	19757286	1.3
	"20-24 years"	"20-24"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	274	19757286	1.4
	"20-24 years"	"20-24"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	55	19757286	0.3
	"20-24 years"	"20-24"	"#Anemias (D50-D64)"	"GR113-045"	61	19757286	0.3
	"20-24 years"	"20-24"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	103	19757286	0.5
	"20-24 years"	"20-24"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	9	19757286	Unreliable
	"20-24 years"	"20-24"	"Malnutrition (E40-E46)"	"GR113-048"	8	19757286	Unreliable
	"20-24 years"	"20-24"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	1	19757286	Unreliable
	"20-24 years"	"20-24"	"#Meningitis (G00,G03)"	"GR113-050"	21	19757286	0.1
	"20-24 years"	"20-24"	"#Parkinson's disease (G20-G21)"	"GR113-051"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"#Alzheimer's disease (G30)"	"GR113-052"	0	19757286	Unreliable
	"20-24 years"	"20-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	837	19757286	4.2
	"20-24 years"	"20-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	652	19757286	3.3
