"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"20-24 years"	"20-24"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	2	21036135	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	17	21036135	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	9	21036135	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	104	21036135	0.5
	"20-24 years"	"20-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	392	21036135	1.9
	"20-24 years"	"20-24"	"Hodgkin's disease (C81)"	"GR113-038"	47	21036135	0.2
	"20-24 years"	"20-24"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	86	21036135	0.4
	"20-24 years"	"20-24"	"Leukemia (C91-C95)"	"GR113-040"	258	21036135	1.2
	"20-24 years"	"20-24"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	285	21036135	1.4
	"20-24 years"	"20-24"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	45	21036135	0.2
	"20-24 years"	"20-24"	"#Anemias (D50-D64)"	"GR113-045"	58	21036135	0.3
	"20-24 years"	"20-24"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	123	21036135	0.6
	"20-24 years"	"20-24"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	2	21036135	Unreliable
	"20-24 years"	"20-24"	"Malnutrition (E40-E46)"	"GR113-048"	2	21036135	Unreliable
	"20-24 years"	"20-24"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Meningitis (G00,G03)"	"GR113-050"	9	21036135	Unreliable
	"20-24 years"	"20-24"	"#Parkinson's disease (G20-G21)"	"GR113-051"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Alzheimer's disease (G30)"	"GR113-052"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	912	21036135	4.3
	"20-24 years"	"20-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	716	21036135	3.4
	"20-24 years"	"20-24"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	4	21036135	Unreliable
	"20-24 years"	"20-24"	"Hypertensive heart disease (I11)"	"GR113-056"	45	21036135	0.2
	"20-24 years"	"20-24"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	5	21036135	Unreliable
	"20-24 years"	"20-24"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	100	21036135	0.5
	"20-24 years"	"20-24"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	40	21036135	0.2
	"20-24 years"	"20-24"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	3	21036135	Unreliable
	"20-24 years"	"20-24"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	57	21036135	0.3
	"20-24 years"	"20-24"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	19	21036135	Unreliable
	"20-24 years"	"20-24"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	38	21036135	0.2
	"20-24 years"	"20-24"	"Other heart diseases (I26-I51)"	"GR113-064"	562	21036135	2.7
	"20-24 years"	"20-24"	"Acute and subacute endocarditis (I33)"	"GR113-065"	6	21036135	Unreliable
	"20-24 years"	"20-24"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	25	21036135	0.1
	"20-24 years"	"20-24"	"Heart failure (I50)"	"GR113-067"	24	21036135	0.1
	"20-24 years"	"20-24"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	507	21036135	2.4
	"20-24 years"	"20-24"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	17	21036135	Unreliable
	"20-24 years"	"20-24"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	137	21036135	0.7
	"20-24 years"	"20-24"	"#Atherosclerosis (I70)"	"GR113-071"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	41	21036135	0.2
	"20-24 years"	"20-24"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	27	21036135	0.1
	"20-24 years"	"20-24"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	14	21036135	Unreliable
	"20-24 years"	"20-24"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	32	21036135	0.2
	"20-24 years"	"20-24"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	111	21036135	0.5
	"20-24 years"	"20-24"	"Influenza (J09-J11)"	"GR113-077"	7	21036135	Unreliable
	"20-24 years"	"20-24"	"Pneumonia (J12-J18)"	"GR113-078"	104	21036135	0.5
	"20-24 years"	"20-24"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	3	21036135	Unreliable
	"20-24 years"	"20-24"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	3	21036135	Unreliable
	"20-24 years"	"20-24"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	90	21036135	0.4
	"20-24 years"	"20-24"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	5	21036135	Unreliable
	"20-24 years"	"20-24"	"Emphysema (J43)"	"GR113-084"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"Asthma (J45-J46)"	"GR113-085"	79	21036135	0.4
	"20-24 years"	"20-24"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	5	21036135	Unreliable
	"20-24 years"	"20-24"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	19	21036135	Unreliable
	"20-24 years"	"20-24"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	50	21036135	0.2
	"20-24 years"	"20-24"	"#Peptic ulcer (K25-K28)"	"GR113-090"	6	21036135	Unreliable
	"20-24 years"	"20-24"	"#Diseases of appendix (K35-K38)"	"GR113-091"	4	21036135	Unreliable
	"20-24 years"	"20-24"	"#Hernia (K40-K46)"	"GR113-092"	5	21036135	Unreliable
	"20-24 years"	"20-24"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	24	21036135	0.1
	"20-24 years"	"20-24"	"Alcoholic liver disease (K70)"	"GR113-094"	14	21036135	Unreliable
	"20-24 years"	"20-24"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	10	21036135	Unreliable
	"20-24 years"	"20-24"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	7	21036135	Unreliable
	"20-24 years"	"20-24"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	72	21036135	0.3
	"20-24 years"	"20-24"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	3	21036135	Unreliable
	"20-24 years"	"20-24"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	4	21036135	Unreliable
	"20-24 years"	"20-24"	"Renal failure (N17-N19)"	"GR113-100"	65	21036135	0.3
	"20-24 years"	"20-24"	"Other disorders of kidney (N25,N27)"	"GR113-101"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	3	21036135	Unreliable
	"20-24 years"	"20-24"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	21036135	Unreliable
	"20-24 years"	"20-24"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	1	21036135	Unreliable
	"20-24 years"	"20-24"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	146	21036135	0.7
	"20-24 years"	"20-24"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	6	21036135	Unreliable
	"20-24 years"	"20-24"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	140	21036135	0.7
	"20-24 years"	"20-24"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	6	21036135	Unreliable
	"20-24 years"	"20-24"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	232	21036135	1.1
	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	464	21036135	2.2
	"20-24 years"	"20-24"	"All other diseases (Residual) "	"GR113-111"	1291	21036135	6.1
	"20-24 years"	"20-24"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	9570	21036135	45.5
	"20-24 years"	"20-24"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	6300	21036135	29.9
	"20-24 years"	"20-24"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	6076	21036135	28.9
	"20-24 years"	"20-24"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	87	21036135	0.4
	"20-24 years"	"20-24"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	137	21036135	0.7
	"20-24 years"	"20-24"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	3270	21036135	15.5
	"20-24 years"	"20-24"	"Falls (W00-W19)"	"GR113-118"	161	21036135	0.8
	"20-24 years"	"20-24"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	93	21036135	0.4
	"20-24 years"	"20-24"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	304	21036135	1.4
	"20-24 years"	"20-24"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	104	21036135	0.5
	"20-24 years"	"20-24"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2198	21036135	10.4
	"20-24 years"	"20-24"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	410	21036135	1.9
	"20-24 years"	"20-24"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2634	21036135	12.5
	"20-24 years"	"20-24"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	1277	21036135	6.1
	"20-24 years"	"20-24"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	1357	21036135	6.5
	"20-24 years"	"20-24"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	3426	21036135	16.3
	"20-24 years"	"20-24"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	2887	21036135	13.7
	"20-24 years"	"20-24"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	539	21036135	2.6
	"20-24 years"	"20-24"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	51	21036135	0.2
	"20-24 years"	"20-24"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	421	21036135	2.0
	"20-24 years"	"20-24"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	41	21036135	0.2
	"20-24 years"	"20-24"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	380	21036135	1.8
	"20-24 years"	"20-24"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	11	21036135	Unreliable
	"20-24 years"	"20-24"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	23	21036135	0.1
	"20-24 years"	"20-24"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	6	21036135	Unreliable
	"25-29 years"	"25-29"	"#Salmonella infections (A01-A02)"	"GR113-001"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	4	20110011	Unreliable
	"25-29 years"	"25-29"	"#Tuberculosis (A16-A19)"	"GR113-004"	7	20110011	Unreliable
	"25-29 years"	"25-29"	"Respiratory tuberculosis (A16)"	"GR113-005"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"Other tuberculosis (A17-A19)"	"GR113-006"	1	20110011	Unreliable
	"25-29 years"	"25-29"	"#Whooping cough (A37)"	"GR113-007"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Meningococcal infection (A39)"	"GR113-009"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"#Septicemia (A40-A41)"	"GR113-010"	128	20110011	0.6
	"25-29 years"	"25-29"	"#Syphilis (A50-A53)"	"GR113-011"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Acute poliomyelitis (A80)"	"GR113-012"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Measles (B05)"	"GR113-014"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Viral hepatitis (B15-B19)"	"GR113-015"	19	20110011	Unreliable
	"25-29 years"	"25-29"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	421	20110011	2.1
	"25-29 years"	"25-29"	"#Malaria (B50-B54)"	"GR113-017"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	58	20110011	0.3
	"25-29 years"	"25-29"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1390	20110011	6.9
	"25-29 years"	"25-29"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	14	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	13	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	38	20110011	0.2
	"25-29 years"	"25-29"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	108	20110011	0.5
	"25-29 years"	"25-29"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	31	20110011	0.2
	"25-29 years"	"25-29"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	16	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	43	20110011	0.2
	"25-29 years"	"25-29"	"Malignant melanoma of skin (C43)"	"GR113-028"	56	20110011	0.3
	"25-29 years"	"25-29"	"Malignant neoplasm of breast (C50)"	"GR113-029"	74	20110011	0.4
	"25-29 years"	"25-29"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	48	20110011	0.2
	"25-29 years"	"25-29"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	8	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	26	20110011	0.1
	"25-29 years"	"25-29"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	3	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	19	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	4	20110011	Unreliable
	"25-29 years"	"25-29"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	158	20110011	0.8
	"25-29 years"	"25-29"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	398	20110011	2.0
	"25-29 years"	"25-29"	"Hodgkin's disease (C81)"	"GR113-038"	71	20110011	0.4
	"25-29 years"	"25-29"	"Non-Hodgkin's lymphoma (C82-C85)"	"GR113-039"	103	20110011	0.5
	"25-29 years"	"25-29"	"Leukemia (C91-C95)"	"GR113-040"	222	20110011	1.1
	"25-29 years"	"25-29"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	2	20110011	Unreliable
	"25-29 years"	"25-29"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	333	20110011	1.7
	"25-29 years"	"25-29"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	70	20110011	0.3
	"25-29 years"	"25-29"	"#Anemias (D50-D64)"	"GR113-045"	74	20110011	0.4
	"25-29 years"	"25-29"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	250	20110011	1.2
	"25-29 years"	"25-29"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"Malnutrition (E40-E46)"	"GR113-048"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Meningitis (G00,G03)"	"GR113-050"	18	20110011	Unreliable
	"25-29 years"	"25-29"	"#Parkinson's disease (G20-G21)"	"GR113-051"	3	20110011	Unreliable
	"25-29 years"	"25-29"	"#Alzheimer's disease (G30)"	"GR113-052"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1490	20110011	7.4
	"25-29 years"	"25-29"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1210	20110011	6.0
	"25-29 years"	"25-29"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	9	20110011	Unreliable
	"25-29 years"	"25-29"	"Hypertensive heart disease (I11)"	"GR113-056"	104	20110011	0.5
	"25-29 years"	"25-29"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	8	20110011	Unreliable
	"25-29 years"	"25-29"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	286	20110011	1.4
	"25-29 years"	"25-29"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	124	20110011	0.6
	"25-29 years"	"25-29"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	156	20110011	0.8
	"25-29 years"	"25-29"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	47	20110011	0.2
	"25-29 years"	"25-29"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	109	20110011	0.5
	"25-29 years"	"25-29"	"Other heart diseases (I26-I51)"	"GR113-064"	803	20110011	4.0
	"25-29 years"	"25-29"	"Acute and subacute endocarditis (I33)"	"GR113-065"	12	20110011	Unreliable
	"25-29 years"	"25-29"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	31	20110011	0.2
	"25-29 years"	"25-29"	"Heart failure (I50)"	"GR113-067"	26	20110011	0.1
	"25-29 years"	"25-29"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	734	20110011	3.6
	"25-29 years"	"25-29"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	26	20110011	0.1
	"25-29 years"	"25-29"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	183	20110011	0.9
	"25-29 years"	"25-29"	"#Atherosclerosis (I70)"	"GR113-071"	5	20110011	Unreliable
	"25-29 years"	"25-29"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	66	20110011	0.3
	"25-29 years"	"25-29"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	49	20110011	0.2
	"25-29 years"	"25-29"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	17	20110011	Unreliable
	"25-29 years"	"25-29"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	35	20110011	0.2
	"25-29 years"	"25-29"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	141	20110011	0.7
	"25-29 years"	"25-29"	"Influenza (J09-J11)"	"GR113-077"	3	20110011	Unreliable
	"25-29 years"	"25-29"	"Pneumonia (J12-J18)"	"GR113-078"	138	20110011	0.7
	"25-29 years"	"25-29"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	113	20110011	0.6
	"25-29 years"	"25-29"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	3	20110011	Unreliable
	"25-29 years"	"25-29"	"Emphysema (J43)"	"GR113-084"	2	20110011	Unreliable
	"25-29 years"	"25-29"	"Asthma (J45-J46)"	"GR113-085"	92	20110011	0.5
	"25-29 years"	"25-29"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	16	20110011	Unreliable
	"25-29 years"	"25-29"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	34	20110011	0.2
	"25-29 years"	"25-29"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	84	20110011	0.4
	"25-29 years"	"25-29"	"#Peptic ulcer (K25-K28)"	"GR113-090"	10	20110011	Unreliable
	"25-29 years"	"25-29"	"#Diseases of appendix (K35-K38)"	"GR113-091"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"#Hernia (K40-K46)"	"GR113-092"	4	20110011	Unreliable
	"25-29 years"	"25-29"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	67	20110011	0.3
	"25-29 years"	"25-29"	"Alcoholic liver disease (K70)"	"GR113-094"	52	20110011	0.3
	"25-29 years"	"25-29"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	15	20110011	Unreliable
	"25-29 years"	"25-29"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	6	20110011	Unreliable
	"25-29 years"	"25-29"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	87	20110011	0.4
	"25-29 years"	"25-29"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	7	20110011	Unreliable
	"25-29 years"	"25-29"	"Renal failure (N17-N19)"	"GR113-100"	79	20110011	0.4
	"25-29 years"	"25-29"	"Other disorders of kidney (N25,N27)"	"GR113-101"	1	20110011	Unreliable
	"25-29 years"	"25-29"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	8	20110011	Unreliable
	"25-29 years"	"25-29"	"#Hyperplasia of prostate (N40)"	"GR113-103"	0	20110011	Unreliable
	"25-29 years"	"25-29"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	2	20110011	Unreliable
	"25-29 years"	"25-29"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	173	20110011	0.9
	"25-29 years"	"25-29"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	7	20110011	Unreliable
	"25-29 years"	"25-29"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	166	20110011	0.8
	"25-29 years"	"25-29"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	2	20110011	Unreliable
	"25-29 years"	"25-29"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	235	20110011	1.2
	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	491	20110011	2.4
	"25-29 years"	"25-29"	"All other diseases (Residual) "	"GR113-111"	1542	20110011	7.7
	"25-29 years"	"25-29"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	8042	20110011	40.0
	"25-29 years"	"25-29"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	4333	20110011	21.5
	"25-29 years"	"25-29"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	4122	20110011	20.5
	"25-29 years"	"25-29"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	74	20110011	0.4
	"25-29 years"	"25-29"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	137	20110011	0.7
	"25-29 years"	"25-29"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	3709	20110011	18.4
	"25-29 years"	"25-29"	"Falls (W00-W19)"	"GR113-118"	137	20110011	0.7
	"25-29 years"	"25-29"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	72	20110011	0.4
